fid,OBJECTID,SITE_REF,GlobalID_2,NUM_CIVIC,VOIE_ESPVT,ETAT_SITE,ESSENCE,QUE_TR,DIST_CHAIN,LIGN_RUE,DIAMETRE,TYPE_EMP,PROPRIETE,STATUT,RENFORT_1,RENFORT_2,OBST_1,OBST_2,PB_INS,PB_MAL,PB_STR_1,PB_STR_2,PB_PHY_AB,COD_GEN,DANGEREUX,CMTS,PRESC_PLAN,PRESC_PRIO,PRESC_ID,PRESC_CMTS,INV_REAL,INV_DATE,INV_ID,DESC_COMM,TYP_DIAM
"300","1553","1568",{7D46277F-90D8-4CF4-8C6F-C9B12F27D613},"0",VOPA_100,ARBRE,ACTA,"1",,,"20",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,CARTR,AUC,DEP25,"20",NON,"tige morte, drageons",ABDIRE,2023,TVERTE, ,O,2021-10-01T21:43:44.000,TVJV,,DHP
"301","1556","1571",{0C8E4074-EBBE-4BC1-9821-68758A45F4B5},"0",VOPA_100,ARBRE,ACPL,"1",,,"31",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON, ,AUC,,, ,O,2021-10-07T13:08:11.000,TVJV,,DHP
"302","1557","1572",{81664A35-7D20-4672-890E-7FB34D46B88D},"0",VOPA_100,ARBRE,FRAMAB,"1",,,"31",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BLMTR,"80",NON,,INSPRE,2022,TVERTE,Traitement possible. Suivre ADF,O,2021-10-07T13:10:12.000,TVJV,"Anne Louise Boake (Haggerty). Plaque misplaced on 1573, red maple next to it",DHP
"303","1558","1573",{16DA53AE-C387-4653-ABBD-1718CE5E7A45},"0",VOPA_100,ARBRE,ACFRAB,"1",,,"27",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"85",NON,,AUC,,,,O,2021-10-07T13:11:54.000,TVJV,needs to be moved to tree 1572  nest tree SE when that tree replaced,DHP
"304","1559","1574",{B88A1326-1695-4E80-8269-7143177F3E86},"0",VOPA_100,ARBRE,SYRE,"1",,,"10",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON,,AUC,,, ,O,2021-10-06T18:25:15.000,TVJV,Stephen Breyer 1930-1997,DHP
"305","1560","1575",{256EB9BB-28A5-4A13-9D93-0465C3732ABF},"0",VOPA_100,ARBRE,SYRE,"1",,,"16",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"75",NON,,AUC,,, ,O,2021-10-06T18:23:51.000,TVJV,Martha Jean McKeown 1957-2005,DHP
"306","1561","1576",{0792CD78-B649-4190-A26A-66A665EDDC55},"0",VOPA_100,ARBRE,SYRE,"1",,,"24",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON,,AUC,,, ,O,2021-10-06T18:19:51.000,TVJV,J. Lorne McKeown 1920-1990,DHP
"307","1562","1577",{B5FD2350-EE32-4B03-87C8-6E99F3B74C45},"0",VOPA_100,ARBRE,AEGL,"1",,,"25",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BRXCI,AUC,AUC,"80",NON, ,ELASSA,2024,TVERTE, ,O,2021-10-06T18:21:45.000,TVJV,,DHP
"308","1563","1578",{53DD8536-E442-4534-85B5-052910B888C6},"0",VOPA_100,ARBRE,AEGL,"1",,,"16",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BLMTR,"70",NON, ,AUC,,, ,O,2021-10-06T18:11:56.000,TVJV,,DHP
"309","1564","1579",{0EEF4AAD-5560-425D-844F-6C86B01BAA6E},"0",VOPA_100,ARBRE,SYRE,"1",,,"13",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON,,AUC,,, ,O,2021-10-06T18:18:39.000,TVJV,Zikovic Rada 19402011,DHP
"310","1565","1580",{9E885AE9-1C02-423D-B288-176E178A4177},"0",VOPA_100,ARBRE,ACPL,"1",,,"29",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,FAETR,BCDCI,AUC,"70",NON,Nouvelle Plaque réinstaller le 18 décembre 2020 chaîne trop courte,ELALLE,2024,TVERTE, allègement branches codominantes,O,2021-10-06T18:10:14.000,TVJV,Mary Oâ€™Reilly 100th birthday,DHP
"311","1566","1581",{070F1CCA-9376-4970-A49D-32E4D3072D92},"0",VOPA_100,ARBRE,GIBI,"1",,,"19",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BLMTR,"75",NON, ,AUC,,, ,O,2021-10-06T18:06:54.000,TVJV,,DHP
"312","1567","1582",{1C81F4A8-B358-4D29-9263-743F1A637FC0},"0",VOPA_100,ARBRE,ACFRAB,"1",,,"24",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,FAETR,AUC,AUC,"80",NON,,AUC,,, ,O,2021-10-06T17:56:51.000,TVJV,"Sally A, Gagnon 19451994",DHP
"313","1568","1583",{2D4BD16F-2DD3-4544-9314-C012AABEEFCE},"0",VOPA_100,ARBRE,ACSC,"1",,,"12",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"85",NON,,AUC,,, ,O,2021-10-06T18:05:29.000,TVJV,,DHP
"314","1571","1586",{FDC9A7B3-0A58-4354-A788-63B506DA37D2},"0",VOPA_100,ARBRE,TICO,"1",,,"29",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON,drageons,AUC,,, ,O,2021-10-06T17:48:49.000,TVJV,Jim Wright 1942-2007,DHP
"315","1572","1587",{E857969B-FE15-4CF1-A7E8-98D076EDDB88},"0",VOPA_100,ARBRE,TICO,"1",,,"23",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON,,AUC,,, ,O,2021-10-06T15:34:33.000,TVJV,Sharon Burshtyn Cottreau 1962-2006,DHP
"316","1573","1588",{C4C01575-5C16-43AC-8685-85674518F59E},"0",VOPA_100,ARBRE,TICO,"1",,,"27",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BRATR,"80",NON,drageons,AUC,,, ,O,2021-10-06T15:33:18.000,TVJV,Irene kon,DHP
"317","1574","1589",{6A1B86C5-6A2A-4C5E-8B78-801B8D1F17A9},"0",VOPA_100,ARBRE,TICO,"1",,,"29",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,FAETR,AUC,AUC,"80",NON,début d'inclusion d'écorce,,,, ,O,2021-10-06T15:31:48.000,TVJV,Kareen Lori Melamed 19632004,DHP
"318","1575","1590",{BBD720E9-0B6E-446B-807B-FDBF0C91AFA2},"0",VOPA_100,ARBRE,ACRU,"1",,,"25",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,FAETR,AUC,AUC,"80",NON, ,AUC,,, ,O,2021-10-06T18:02:23.000,TVJV,,DHP
"319","1576","1591",{CD03E5EA-B0F8-4FFF-AADA-EA9CE40AFC9E},"0",VOPA_100,ARBRE,ACTA,"1",,,"32",PARC,PUB,AUC,AUC,AUC,AIRDET,AUC,AUC,AUC,CARTR,CVSTR,AUC,"30",NON,"inclinaison, dÃ©perisement avancÃ©, carie au pied",ABSECT,2022,TVERTE, ,O,2021-10-07T13:24:44.000,TVJV,,DHP
"320","1577","1592",{1D989B6F-6F7A-4B83-87D0-11B8D0AACE93},"0",VOPA_100,ARBRE,GIBI,"1",,,"21",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,FAETR,AUC,AUC,"80",NON,,ELALLE,2023,TVERTE, réduire tête codominante,O,2021-10-01T21:34:28.000,TVJV,Plaque missing,DHP
"321","1578","1593",{4966D170-94AF-4454-B19D-32EAA1BA406C},"0",VOPA_100,ARBRE,BEPA,"1",,,"35",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"30",NON,"pourriture du cœur, branches mortes, déperisement avancé, haute risque de rupture",ABSECT,2022,, ,N,,,,DHP
"322","1579","1594",{1B85A27D-51A3-49C3-B08B-203A8C9C21C3},"0",VOPA_100,ARBRE,ACSC,"1",,,"16",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,GELTR,CARTR,AUC,"55",NON, ,AUC,,, ,O,2021-10-01T21:31:32.000,TVJV,,DHP
"323","1580","1595",{718956F4-72B0-4B46-A974-065599613A99},"0",VOPA_100,ARBRE,ACSC,"1",,,"22",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON,,AUC,,, ,O,2021-10-01T21:07:32.000,TVJV,Plaque Ã©tranglante,DHP
"324","1581","1596",{0004B471-787C-40B2-BAE7-D393879C96D0},"0",VOPA_100,ARBRE,CGSP,"2",,,"25,23",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,CVSTR,AUC,DEP51,"15",NON,"dÃ©perisement, branches mortes",ABSECT,2023,TVERTE, ,O,2021-10-01T21:05:10.000,TVJV,,DHP_X
"325","1582","1597",{9851F667-9A0F-4E6F-8DED-226C85F380B5},"0",VOPA_100,ARBRE,GIBI,"1",,,"33",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,FAETR,AUC,AUC,"75",NON, ,AUC,,, ,O,2021-10-01T21:01:05.000,TVJV,,DHP
"326","1583","1598",{7FF32237-4A83-4303-BB57-B7BDFCFFCE86},"0",VOPA_100,ARBRE,SOAM,"1",,,"15",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON, ,AUC,,, ,O,2021-10-06T19:26:36.000,TVJV,,DHP
"327","1585","1600",{B2A08A45-5DD4-43D1-8D4E-6F2B8F523A4B},"0",VOPA_100,ARBRE,PNNIAU,"1",,,"27",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON, ,AUC,,, ,O,2021-10-06T19:50:14.000,TVJV,,DHP
"328","1586","1601",{7AB29FC9-468D-4260-B823-0C6FD271F828},"0",VOPA_100,ARBRE,PNNIAU,"1",,,"17",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"90",NON,,AUC,,, ,O,2021-10-06T19:53:22.000,TVJV,,DHP
"329","1588","1603",{3353C8C8-AA56-49EE-8166-9AFD7E3E65A9},"0",VOPA_100,ARBRE,PNNIAU,"1",,,"39",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"75",NON,"branches mortes, écoulement, pics bois",AUC,,, ,O,2021-10-06T19:57:26.000,TVJV,,DHP
"330","1589","1604",{AB0021F6-6279-4641-9E7F-90A45E784084},"0",VOPA_100,ARBRE,MASP,"1",,,"25",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,CHIBS,CVSTR,BOMCI,AUC,"45",NON, ,ABSECT,2023,TVERTE, ,O,2021-10-06T19:35:57.000,TVJV,,DHP
"331","1590","1605",{A41E558C-8CF7-45E7-A2A4-2A4FA080A875},"0",VOPA_100,ARBRE,MASP,"1",,,"20",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,CARBC,CARTR,REJCI,"40",NON, ,ABSECT,2023,TVERTE, ,O,2021-10-06T19:39:12.000,TVJV,,DHP
"332","1602","1617",{3624EF79-CF20-48E8-8FDD-1C0AA545FA7D},"0",VOPA_100,ARBRE,PIPUGL,"1",,,"30",PARC,PUB,AUC,AUC,AUC,ARBRE,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON, ,AUC,,, ,O,2021-09-30T18:51:12.000,TVJV,,DHP
"333","1606","1621",{51ED4293-F619-4A28-B7D9-9D248077B0A5},"0",VOPA_100,ARBRE,PNNIAU,"1",,,"36",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON,"trous pic bois, écoulement",AUC,,, ,O,2021-10-01T14:28:16.000,TVJV,,DHP
"334","1607","1622",{9462F1D4-0B87-4913-A78B-3539446CB80F},"0",VOPA_100,ARBRE,PNNIAU,"1",,,"35",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON, ,AUC,,, ,O,2021-10-01T14:27:11.000,TVJV,,DHP
"335","1608","1623",{466689CF-2CA9-40D0-9D6F-4EF4A73968EF},"0",VOPA_100,ARBRE,PNNIAU,"1",,,"23",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"75",NON, ,AUC,,, ,O,2021-10-01T14:32:12.000,TVJV,,DHP
"336","1611","1626",{FC90FD54-FEE0-4DBC-A6FD-E0980483D721},"0",VOPA_100,ARBRE,PNNIAU,"1",,,"37",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,"trous pic bois, écoulement, branches mortes, déperissement",AUC,,, ,O,2021-10-01T14:09:25.000,TVJV,,DHP
"337","1613","1628",{5F88E588-505B-46AE-9A90-6067B9F7075A},"0",VOPA_100,ARBRE,SYRE,"1",,,"21",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"75",NON, ,AUC,,, ,O,2021-10-01T14:33:44.000,TVJV,,DHP
"338","1615","1630",{50954DD2-B3F9-4601-BC9E-E253B55154AB},"0",VOPA_100,ARBRE,PNNIAU,"1",,,"37",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON,"trous pic bois, écoulement",AUC,,, ,O,2021-10-01T14:37:24.000,TVJV,,DHP
"339","1616","1631",{DBC2961D-6C55-4A48-B065-AC4BA4B0BD5F},"0",VOPA_100,ARBRE,PNNIAU,"2",,,"24,14",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,trous pic bois,AUC,,, ,O,2021-10-01T14:35:10.000,TVJV,,DHP_X
"340","1617","1632",{54B7A0DD-78E1-42BF-9EE4-DDF1B9E91912},"0",VOPA_100,ARBRE,PNNIAU,"1",,,"30",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON,trous pic bois,AUC,,, ,O,2021-10-01T14:36:14.000,TVJV,,DHP
"341","1623","1638",{B45DB47F-5E3F-4A01-BA72-224E67F9E2D4},"250",VOPA_100,DESACT,,"1",,,,PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,site de patinoire,,,, ,O,2021-10-08T17:13:27.000,TVJV,,DHP
"342","1808","1826",{855B0E6F-86E1-4D00-A058-A06C8406EEEE},"0",VOPA_064,ARBRE,ACPL,"1",,,"42",PARC,PUB,AUC,AUC,AUC,CLOT,AUC,AUC,AUC,FAETR,AUC,AUC,"50",NON,"Park Somerville, clÃ´ture - TV: bordure de pierre encastrée; branches codominantes et début d'inclusion d'écorce",INSPRE,2023,TVERTE,"dégagement parterre et allégement. suppression d'une partie de la clôture si possible; arbre à protéger lors des travaux de réfection du parc (automne 2021); dépérissement et réinspection à prévoir (2023)",O,2021-03-08T20:37:09.000,TVJV,,DHP
"343","1908","1926",{895B08A6-D3C0-446C-87EA-E48A44AB4173},"0",VOPA_100,ARBRE,ACPL,"1",,,"72",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,CARTR,BOMBC,AUC,"30",OUIARB,"cavite fente et champignon sur une grosse charpentiere dangereuse audessus dun sentier, Gelivure avec ecoulement",ABSECT,90,TVERTE, ,O,2021-10-04T19:26:33.000,TVJV,,DHP
"344","1909","1927",{B8B8799D-D22E-4573-9A15-56D881842CA6},"0",VOPA_100,ARBRE,QURU,"1",,,"74",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,CHICI,AUC,AUC,"70",NON, ,ELASSA,2024,TVERTE, ,O,2021-10-04T19:20:26.000,TVJV,,DHP
"345","1910","1928",{50069FB0-B98C-4F8D-B391-2F2626FE03E3},"0",VOPA_100,ARBRE,QURU,"1",,,"54",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BOMCI,AUC,AUC,"65",NON,branches mortes,ELASSA,2023,TVERTE, ,O,2021-10-04T19:17:05.000,TVJV,,DHP
"346","1911","1929",{9ABDFA00-F491-4B04-9E6B-920E30A77705},"0",VOPA_100,ARBRE,QURU,"1",,,"67",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,CHICI,AUC,AUC,"70",NON,"petite fente fermÃ©e et blessure au pied de l'arbre, branches mortes",ELASSA,2023,TVERTE, ,O,2021-10-04T19:08:59.000,TVJV,,DHP
"347","1912","1930",{8FE3C636-E5AE-49FC-ACEB-E0D6109070C8},"0",VOPA_100,ARBRE,AECA,"1",,,"48",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,CHIBS,CHICI,GELTR,AUC,"65",NON,,ELASSA,2023,TVERTE, ,O,2021-10-04T18:44:55.000,TVJV,,DHP
"348","1913","1931",{C63B3BF2-DB2B-4D86-A36E-D16213C1EC5A},"0",VOPA_100,ARBRE,QURU,"2",,,"78,70",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,CVSTR,FOFTR,DEP25,"45",NON,"Branches mortes enlevées, futur abattage grosses cavités ",ABSECT,2021,, ,O,2021-10-04T18:56:19.000,TVJV,,DHP_X
"349","1914","1932",{C2BDA4E4-4562-4E66-A7DB-DA8FD6C41D64},"0",VOPA_100,ARBRE,LITU,"1",,,"5",PARC,PUB,COMME,PROTRO,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON,,AUC,,, ,O,2021-10-04T19:44:29.000,TVJV,"Seb & Eva Flegel Denis Meg, John Ogdon Lant",DHP
"350","1915","1933",{1769CD6C-DB98-40F6-8626-A0C2AD9C1B17},"0",VOPA_100,ARBRE,ACPL,"1",,,"75",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,ECOTR,CHIBS,AUC,"60",NON,"fente fermée, branche cassée suspendue sur une autre branche, branche charpentière morte avec fente",ELASSA,2022,TVERTE, ,O,2021-10-04T19:51:53.000,TVJV,,DHP
"351","1916","1934",{13908D7C-FB33-4E62-B948-7EC662D3FFA4},"0",VOPA_100,ARBRE,QUMA,"1",,,"92",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,DEP25,"70",NON,"cable d'acier insÃ©rÃ© dans l'arbre, branches adventives",AUC,,, ,O,2021-10-04T20:00:20.000,TVJV,,DHP
"352","1917","1935",{71FB97D6-B559-4E82-8CD1-D4929C2A9903},"0",VOPA_100,ARBRE,CTSP,"1",,,"36",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BLLTR,DEFTR,AUC,"70",NON,,AUC,,, ,O,2021-10-04T20:02:20.000,TVJV,,DHP
"353","1918","1936",{7A04A287-36F4-465B-9DFE-BB18E32F6A62},"0",VOPA_100,ARBRE,TICO,"1",,,"28",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,CARRAC,FAETR,AUC,"50",NON,,ABSECT,2023,TVERTE, ,O,2021-10-04T20:10:14.000,TVJV,,DHP
"354","1919","1937",{E5C49154-711C-49E4-BFBF-9701F59636C9},"0",VOPA_100,ARBRE,TICO,"1",,,"34",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,FAETR,AUC,AUC,"80",NON,,AUC,,, ,O,2021-10-04T20:18:30.000,TVJV,,DHP
"355","1920","1938",{AC409C44-23AA-4858-B5BF-AB064A9381EE},"0",VOPA_100,ARBRE,ACPL,"1",,,"30",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,FAETR,BRXCI,BLMTR,"80",NON,,ELCOMP,2023,TVERTE, assainissement et allègement br primaire O,O,2021-10-04T20:21:47.000,TVJV,,DHP
"356","1921","1939",{E2B5B05F-F3F8-46B1-B222-491BBAF42EE1},"0",VOPA_100,ARBRE,TICO,"1",,,"38",PARC,PUB,AUC,AUC,AUC,,AUC,AUC,AUC,FAETR,RAETR,AUC,"70",NON, ,ELCOMP,2024,TVERTE, assainissement et allègement br primaires codominantes,O,2021-10-04T20:25:49.000,TVJV,,DHP
"357","1922","1940",{26A176B0-27E3-4060-B121-828A14E4E5F5},"0",VOPA_100,ARBRE,TICO,"1",,,"29",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON, ,AUC,,, ,O,2021-10-04T20:27:10.000,TVJV,,DHP
"358","1923","1941",{CF27389C-6677-4C99-82D6-4B293560A20D},"0",VOPA_100,ARBRE,ACPL,"1",,,"73",PARC,PUB,AUC,AUC,AUC,FILD01,AUC,AUC,AUC,RAETR,BLLCI,AUC,"70",NON,chicot de branche en cime,AUC,,, ,O,2021-10-04T20:41:25.000,TVJV,,DHP
"359","1925","1943",{83CAD730-0D49-471A-A79A-DF1CC46E349E},"0",VOPA_100,ARBRE,ACPL,"1",,,"31",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,RAETR,RASRAC,DEP25,"65",NON,petites blessures sur le tronc,AUC,,, ,O,2021-10-04T20:59:34.000,TVJV,,DHP
"360","1927","1945",{47E8C169-F860-46A9-98A3-80DF615CB077},"0",VOPA_100,ARBRE,ACFRAB,"1",,,"60",PARC,PUB,COMME,AUC,AUC,LAMPFO,AIRJEU,AUC,AUC,FAETR,BRPBS,AUC,"75",NON,"clÃ´ture enseigne Fente fermÃ©e, AJOUTER PLAQUE COMMÃ‰MORATIVE",ELALLE,2024,TVERTE,allègement fourche primaire en réduisant les branches surplombantes et ceux au dessus le terrain de tennis,O,2021-10-04T21:13:57.000,TVJV,Godfrey Fochs,DHP
"361","1928","1946",{C497C523-AA94-4FC1-BF62-8129C058F0A6},"0",VOPA_100,ARBRE,MEGL,"1",,,"75",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,BOMCI,AUC,AUC,"75",NON,,ELASSA,2024,TVERTE, ,O,2021-10-05T18:14:51.000,TVJV,Description de l'essence présenté au public,DHP
"362","1929","1947",{D9843CFA-1690-41A5-A094-4BD09F21B98A},"0",VOPA_100,ARBRE,ACSA,"1",,,"56",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BRPBS,AUC,AUC,"75",NON, ,AUC,,, ,O,2021-10-06T20:30:38.000,TVJV,,DHP
"363","1930","1948",{5268D654-E7A4-4A9D-BFAC-92769AF1F1F7},"0",VOPA_100,ARBRE,CEOC,"1",,,"45",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON, ,AUC,,, ,O,2021-10-06T20:25:20.000,TVJV,,DHP
"364","1931","1949",{245CA326-B198-4D1D-9145-992EFCF98784},"0",VOPA_100,ARBRE,CEOC,"1",,,"44",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON, ,AUC,,, ,O,2021-10-06T20:21:58.000,TVJV,,DHP
"365","1933","1951",{9400836C-1F81-468F-A93D-6BEE3EDC2F9C},"0",VOPA_100,ARBRE,GLTRIN,"1",,,"35",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON, ,ELREHA,2024,WEEQIN,dÃ©gager trottoir,N,,,,DHP
"366","1934","1952",{2167F5B0-3CE4-48A6-AF87-E8F0DF31E3EB},"0",VOPA_100,ARBRE,GLTRIN,"1",,,"37",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"75",NON,plusieurs branches mortes audessus du sentier,AUC,,,,O,2021-10-05T15:24:23.000,TVJV,,DHP
"367","1935","1953",{714EA3C0-8AA7-4D2D-88DC-FD006D082472},"0",VOPA_100,ARBRE,SYRE,"5",,,"39",PARC,PUB,AUC,AUC,AUC,BATIM,AUC,AUC,AUC,FAETR,AUC,AUC,"70",NON,,ELDEGA,2024,TVERTE, ,O,2021-10-05T15:43:19.000,TVJV,,DHS
"368","1936","1954",{77BC0F14-B796-4FA6-982B-A11ED2A8FC18},"0",VOPA_100,ARBRE,SYRE,"5",,,"39",PARC,PUB,AUC,AUC,AUC,BATIM,AUC,AUC,AUC,FOFTR,AUC,AUC,"70",NON,"batiment. Fente de fourche fermÃ©e, inclusion d'Ã©corce, deux tiges sont soudÃ©es. Blessure sur une petite tige",ELDEGA,2024,TVERTE, ,O,2021-10-05T15:29:23.000,TVJV,,DHS
"369","1937","1955",{467A111C-20E7-4181-8CAA-D093EB44016D},"0",VOPA_100,ARBRE,ACPL,"1",,,"45",PARC,PUB,AUC,AUC,AUC,AIRJEN,AUC,AUC,AUC,FOFTR,RAETR,AUC,"65",NON,"Longue fente de fourche fermÃ©e sur deux faces Ã©coulements de la fente inclusion d'Ã©corce, fente au pied",HAFLSS,2022,TVERTE, ,O,2021-10-01T20:42:11.000,TVJV,,DHP
"370","1938","1956",{7B4D608D-171B-48A6-99F2-13D82DE66D39},"0",VOPA_100,ARBRE,JUNI,"1",,,"50",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON, ,AUC,,, ,O,2021-10-01T20:37:27.000,TVJV,,DHP
"371","1939","1957",{EC3C7116-379E-435F-BB27-28C3B6F8190D},"0",VOPA_100,ARBRE,QURU,"1",,,"36",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,BOMCI,AUC,AUC,"70",NON, ,ELASSA,2023,TVERTE, ,O,2021-10-01T20:34:17.000,TVJV,,DHP
"372","1940","1958",{3DD32D08-32D6-4405-BEB0-F453433340D7},"0",VOPA_100,ARBRE,ACPL,"1",,,"107",PARC,PUB,INTAGE,AUC,AUC,AUC,AUC,AUC,CHERAC,CVSBS,CVSTR,AUC,"55",NON,"fentes et cavitÃ©s sur le tronc et sur charpentiÃ¨res, loupe",AUC,,, ,O,2021-10-01T20:13:59.000,TVJV,,DHP
"373","1941","1959",{F704F5BB-BFD0-4D81-ADFF-BC871D29EA00},"0",VOPA_100,ARBRE,JUNI,"1",,,"37",PARC,PUB,COMME,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,AUC,"80",NON,,AUC,,, ,O,2021-10-01T20:16:42.000,TVJV,Plaque missing,DHP
"374","1942","1960",{D5F476D9-0DE2-4263-8676-D602425E901A},"0",VOPA_100,ARBRE,ACPL,"1",,,"37",PARC,PUB,AUC,AUC,AUC,AUC,AUC,AUC,AUC,FAETR,AUC,AUC,"70",NON,inclusion d'Ã©corce,ELALLE,2023,TVERTE, réduire tête codominante côté O,O,2021-10-01T19:57:20.000,TVJV,,DHP
"375","1943","1961",{600BEE0B-0940-4399-BF25-49E1AEBB5CE7},"0",VOPA_100,ARBRE,ACPLCK,"1",,,"53",PARC,PUB,AUC,AUC,AUC,TROPUB,AUC,AUC,AUC,AUC,AUC,AUC,"70",NON, ,ELASSA,2024,WEEQIN,dÃ©gager trottoir et retirer br croisÃ©es en cime,N,,,,DHP
"376","1944","1962",{BAAF6943-DA97-433B-962E-DC97FC4F9DE1},"0",VOPA_100,ARBRE,QUAL,"1",,,"82",PARC,PUB,INTAGE,AUC,AUC,AUC,AUC,AUC,AUC,BOMCI,AUC,AUC,"70",NON,"anciennes gÃ©livures sur le tronc, branches mortes",ELASSA,2023,TVERTE, ,O,2021-10-01T19:49:06.000,TVJV,,DHP
